SPECTRUM DATA FILE
SpectrumCount:	10
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	input1_2	input1_1	input1_0	input0_9	input0_8	input0_7	input0_6	input0_5	input0_4	input0_3
Date:	2022-02-16T14:35:49.0865719+00:00	2022-02-16T14:37:41.3886999+00:00	2022-02-16T14:39:40.1929287+00:00	2022-02-16T14:40:46.5946066+00:00	2022-02-16T14:41:45.1953320+00:00	2022-02-16T14:42:53.9984644+00:00	2022-02-16T14:43:47.8998228+00:00	2022-02-16T14:44:49.8006079+00:00	2022-02-16T14:46:07.6025769+00:00	2022-02-16T14:47:17.8047664+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	5	5	5	5	5	5	5	5	5	5
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.1333683	0.122907	0.1094962	0.09269594	0.0801761	0.06888603	0.06179233	0.05199446	0.04075538	0.0296274
Temperature:	23.31226	23.31226	23.41406	23.41406	23.41406	23.41406	23.41406	23.41406	23.41406	23.31226
DiagramColor:	16711680	200	49152	16711935	42495	12632064	3368611	53970	65280	255
ProcessingSteps:	783	783	783	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10
417.0811	-5.830599	-15.84502	9.964388	-0.3844503	20.25828	17.21948	-0.1250241	17.71032	-27.50696	7.337709
417.4184	7.475087	-13.00858	6.858255	-3.864444	7.514261	0.1682445	19.85038	22.52983	-15.02103	4.92214
417.7557	-0.490085	-19.60734	10.00006	-8.914947	-1.191312	-1.485793	1.634963	16.64085	-2.843513	-0.50964
418.093	0.1000542	-14.58341	4.538226	2.097853	11.04869	12.54491	-8.837844	-6.826179	6.658469	1.347015
418.4303	5.156171	-14.07409	12.74018	16.38361	2.085454	10.26671	-19.45957	-0.1640233	-13.78726	-4.439425
418.7676	6.478626	-5.998115	11.47526	26.17059	-10.33513	-3.752451	-12.38527	14.33848	-23.15722	3.75445
419.1048	-5.202197	-12.45465	3.902706	22.24629	-14.44242	-16.16868	-18.37097	27.60174	-36.06672	10.37949
419.4421	-9.000547	-2.938506	-4.755705	3.057822	4.696217	-17.15408	-6.769772	15.41002	-31.19595	8.90339
419.7794	-12.75305	-0.8085645	-7.18598	-8.841458	3.296683	3.215753	8.819772	-8.286876	-14.63115	-0.9988558
420.1166	-3.649838	9.393843	1.575281	-1.869985	7.223028	14.36924	11.92839	-7.791734	4.576455	-5.059891
420.4538	5.63009	1.898049	3.833027	2.462997	6.684848	11.14945	8.28107	-2.408952	-4.011325	-20.30925
420.791	14.7215	-6.773045	1.71585	16.25869	4.631166	2.340545	0.1389786	1.864952	-23.04348	-29.66992
421.1282	-9.506402	-19.54169	-5.376409	12.62738	-12.90861	4.285439	0.7679775	18.79643	-34.75517	-11.98993
421.4655	-10.55182	-4.152495	-8.057699	18.14439	-18.62558	8.768615	-0.08783778	23.01089	-22.33717	10.83927
421.8026	-3.28605	12.25022	-4.85471	7.846006	6.233844	1.389897	6.490327	15.06563	-17.91744	13.78129
422.1398	-3.5239	14.64634	5.65102	15.17994	11.50083	13.52682	-5.623223	5.448929	-13.87021	9.315388
422.477	-12.29796	-3.057644	7.983547	21.22461	-0.3708802	12.53901	-6.079029	16.71613	-23.45041	-0.938923
422.8141	-6.948774	-7.503403	6.265507	12.18388	-0.6429284	7.994436	-0.6543294	11.36176	-14.29173	19.9639
423.1513	-9.358459	-1.531181	-2.80538	-6.515797	6.461812	-18.98371	-1.803838	4.56477	-5.319244	17.87709
423.4884	-17.69097	1.378699	10.52022	0.2034543	1.324348	-9.777228	-10.38734	8.058139	-4.868584	14.43791
423.8256	-9.412148	-7.269292	8.632655	1.437662	0.1797889	-6.726739	4.399494	11.13631	-9.470996	-13.3832
424.1627	12.70931	-3.573271	5.250603	-6.882245	14.4544	10.81285	8.373777	23.16226	-7.511611	0.06526264
424.4998	16.28397	-2.412978	0.7730942	-11.3489	9.151321	9.75779	9.384381	22.69165	-16.74259	0.05545459
424.8369	23.08018	-15.70032	26.0291	4.214358	-6.697842	10.58913	3.62178	27.82944	-11.39292	6.381348
425.174	1.931228	-24.5977	23.68315	-4.548027	-4.885806	-0.9421423	-1.891597	12.63922	-10.55413	-0.771596
425.5111	-10.62248	-4.788596	3.564795	-0.8125858	2.278778	5.331793	-13.84237	11.8242	-18.9923	-2.161384
425.8481	-22.32239	-2.544667	-4.417907	-1.981024	4.806764	9.499981	-3.038909	0.6573946	-33.922	0.294936
426.1852	-8.374001	-5.368443	9.844275	0.5669503	-3.800563	-1.137835	13.67054	9.406882	-21.60769	11.18016
426.5223	-13.91798	-12.70142	15.34614	-0.9954724	-8.666778	-16.76821	12.37256	9.370591	-11.08773	11.11596
426.8593	-3.877465	-3.840606	5.529709	6.065866	-9.420463	-8.437283	6.499577	2.32026	-22.55369	6.136525
427.1964	6.993417	-13.96031	2.538538	1.986867	2.25914	9.371057	0.6683015	-5.449444	-20.07816	0.3396764
427.5334	23.48536	4.922709	14.56668	-5.320395	1.700414	13.62685	-0.9937363	6.728703	-10.51574	4.007757
427.8704	7.768357	7.028044	20.88966	-9.25134	4.388348	8.024393	-0.5653517	7.725389	-4.716087	-9.357157
428.2074	-13.17481	6.067241	11.40903	-1.51548	5.16482	10.82257	-5.319283	5.760949	-25.96977	-12.74492
428.5444	-12.61413	-12.21873	13.60124	3.147344	3.67084	8.90052	-14.96112	-0.8944378	-25.10508	-5.534054
428.8814	3.645396	-17.76433	15.50756	-7.122852	1.14622	9.730901	-16.29362	1.939314	-9.597336	1.274512
429.2184	12.35163	-18.20299	10.17212	-11.52368	-3.565134	-0.3474657	2.595953	-11.48804	3.147864	-0.1778598
429.5553	7.185734	-16.19247	10.50058	-12.51381	0.5464628	16.4075	10.95717	14.33903	-6.727738	-11.12289
429.8922	2.687602	-11.7249	7.100065	6.018456	-1.57607	10.67008	10.23573	4.770732	-18.82772	-9.892536
430.2292	-0.4593701	-14.42896	11.32581	10.15983	-5.217699	17.4922	-4.896872	16.75366	-18.78456	-13.43432
430.5661	-11.83299	-8.518052	-3.524619	19.0025	-12.24075	0.163811	-6.295733	4.959167	-21.48725	-17.95917
430.903	-20.20322	-4.335937	-15.69952	10.55437	-10.88322	1.77546	-7.486558	10.43859	-5.247197	-2.938113
431.24	-23.80415	2.961195	-9.743502	8.395082	-10.31185	5.86685	-0.6259501	1.991357	-9.126386	-0.2183327
431.5769	-16.02888	8.175419	15.64028	10.78234	-8.205486	17.4962	-4.958268	26.17274	-16.13645	-1.62719
431.9138	5.805525	4.799767	35.72578	18.62567	1.937989	21.65265	7.802063	46.19322	-6.612221	-5.550251
432.2506	39.22359	20.73894	41.69059	26.80352	18.58463	25.43806	35.83451	60.75291	25.48219	17.58831
432.5875	62.10009	43.26311	61.05193	47.42473	23.73863	49.38001	63.59076	67.04051	26.44374	31.6815
432.9244	48.59283	51.82697	44.54018	55.26078	23.18895	44.27441	51.64225	40.07565	15.8778	40.09725
433.2612	29.31183	28.50149	24.26411	43.86433	19.66257	27.23081	33.38531	3.236793	19.10421	42.86937
433.5981	13.42714	7.116727	9.95312	33.57248	18.892	13.10196	23.07453	11.00469	5.857637	27.75723
433.9349	8.315835	2.58089	11.37827	28.71825	13.99816	11.83437	21.87733	18.60822	-9.837562	17.09138
434.2718	1.720251	4.495369	20.56759	31.19369	12.20742	9.161191	10.04446	26.50933	-15.507	21.63439
434.6086	4.149506	7.465908	26.70808	23.40001	11.36979	6.015492	-2.863548	16.20291	-3.466707	15.35878
434.9454	1.417269	-7.570706	24.09725	20.23891	8.618134	9.355407	-0.574514	19.99741	-15.24216	-3.866699
435.2822	-10.39937	-30.84811	-2.760499	2.285115	0.3057685	2.548459	-1.674885	9.815817	-29.89711	-28.5713
435.6189	-20.49995	-41.92128	-26.54851	-4.934096	-4.773237	-0.831766	-0.1827322	-1.677634	-53.23068	-35.09413
435.9557	-23.17019	-54.56127	-22.78246	5.214355	-19.20838	-1.592292	-14.47409	-5.912318	-60.85527	-52.49194
436.2925	-9.636669	-49.1534	-1.745893	16.28114	-32.6665	-8.041522	-21.51349	0.1903316	-48.84261	-62.51328
436.6292	-12.93805	-36.56601	8.919422	13.40538	-29.71991	-5.777708	-24.50654	4.200577	-35.03642	-66.90635
436.966	-19.98255	-7.945376	7.712502	7.326742	-4.132064	0.7973336	-20.25273	-4.642428	-27.5174	-46.2588
437.3027	-30.55093	-17.55503	14.35445	8.323593	12.59177	17.23565	-20.73958	-3.908174	-27.49702	-20.17457
437.6394	-13.78358	-11.71708	12.52978	0.06643737	6.870173	19.58989	-14.44259	7.595718	-9.831655	-0.5972236
437.9761	-3.679181	-3.632602	-0.2044556	-11.51166	-6.172177	22.26771	-5.946077	13.19526	-12.00372	-5.145871
438.3129	0.3834076	8.015386	-12.16031	-18.2091	-10.96721	18.96502	-3.479268	12.76328	-14.43014	-10.18398
438.6495	-17.07528	-6.714259	-7.656919	-18.65966	-12.14745	23.26138	-9.336275	9.54978	-18.14761	-14.10585
438.9862	-14.86636	-10.03495	12.45627	-18.8045	-0.7306734	21.06102	-3.308399	16.51089	-8.568401	-10.43546
439.3229	-4.8206	-3.770921	11.6926	-16.64479	17.03194	8.340915	-15.04066	20.52343	-7.59321	-17.82588
439.6596	1.184206	4.631849	-5.023846	-11.32064	22.61787	9.222905	-21.14604	13.71516	2.238545	-11.54548
439.9962	2.646035	-2.410474	-2.866617	2.703305	7.227969	16.84526	-11.09982	3.101163	-5.61913	-8.078864
440.3329	3.827185	2.270638	20.29766	11.59613	-9.781492	6.267586	14.30541	21.67544	2.403592	2.562221
440.6695	6.140059	1.398461	23.59944	1.252736	-13.51818	-9.669725	-5.354412	29.97939	-12.36241	-4.022586
441.0061	-0.5403574	-4.995843	17.22286	-10.39913	-0.8010997	0.4933994	-22.97781	23.95212	-8.898667	1.071554
441.3427	1.12838	-22.75101	5.632249	-20.74003	-2.624522	11.44706	-29.03123	9.618444	-21.4246	-3.032004
441.6794	4.709933	-13.18418	6.06246	-1.646838	4.736788	3.561542	-13.66525	13.39987	-21.31364	-11.9782
442.0159	-6.824654	1.377143	-0.7825207	13.33572	-2.793684	8.765029	-15.5482	12.67134	-22.17211	-18.94828
442.3525	-12.34787	2.282838	14.98819	17.38693	-5.695028	15.93033	-7.357844	28.20387	-2.11039	-13.3927
442.6891	-11.92971	-4.914986	11.55805	7.968264	-4.032375	22.13412	-11.77152	33.57983	1.918127	-4.921694
443.0257	-0.3416085	-6.195104	23.27554	17.70149	7.164028	23.43513	-3.949175	17.13926	-20.13891	-7.272433
443.3622	-1.531603	-6.326264	18.15817	0.3707529	8.7319	19.52815	-3.676191	9.008707	-34.71709	-15.86869
443.6988	-3.501419	-23.98158	2.884359	-10.06648	9.75917	15.48555	10.81647	34.00842	-35.73258	-13.50029
444.0353	-2.455324	-27.97263	-7.666593	-1.702758	9.565908	3.370245	-1.342757	41.30967	-30.9799	-14.65971
444.3718	-16.17179	-23.99528	-5.521285	17.5533	-1.976627	11.48103	-7.758782	35.72995	-17.09179	-0.9489952
444.7083	-6.782371	-12.02751	4.723531	3.281791	-23.81356	12.70113	-9.80242	20.88474	-15.21868	4.137486
445.0448	-0.2906493	-3.715552	-7.770957	11.71997	-26.41451	28.07251	1.298796	16.26	-17.24505	11.8358
445.3813	14.86935	10.58825	-9.180148	11.72951	-19.44636	18.73645	3.419727	2.844113	-17.35974	4.482003
445.7178	11.85171	14.75087	-9.582387	0.03244904	3.642366	10.54351	-2.178368	2.457531	-8.296681	7.604325
446.0543	7.214769	4.117267	4.337022	-5.610076	0.4048922	-0.307249	3.565758	-1.57003	-14.07514	2.996317
446.3907	-13.09847	-3.608877	11.01523	22.95669	-9.008464	-1.479893	6.013344	6.956966	-12.44429	-1.16123
446.7272	-18.28431	4.90413	5.861567	26.70693	-7.974226	1.200489	1.442321	14.54573	-13.58851	-6.461482
447.0636	-10.20183	9.870428	16.65344	4.713477	-2.652622	4.037716	-5.624089	10.27817	-2.405	-9.733007
447.4001	-5.048119	-3.563663	24.12598	-18.82141	-3.292943	5.821711	-2.343263	-0.03687031	-12.21695	-14.69576
447.7365	5.057725	-3.879187	18.45896	-21.84098	-1.751846	3.780437	4.571016	9.242599	-20.52163	-4.787821
448.0729	8.399525	-0.2991933	0.8083503	-20.35027	-4.707241	1.395922	13.46031	15.40947	-21.51663	8.582645
448.4093	5.45067	-5.279279	3.743889	-2.253237	-3.83146	2.83042	7.651556	24.38916	-14.35336	22.66578
448.7457	-9.663964	-14.62866	6.078543	2.986432	-12.1554	5.644778	-6.030551	19.14815	-6.429763	3.669391
449.0821	-4.161904	-12.12821	-5.336232	5.001073	-7.57796	3.252001	-14.33174	11.52104	-4.135453	-1.385909
449.4184	-1.674016	-7.677175	-9.54324	10.51452	-12.82651	-18.28454	-3.909147	-17.81236	-7.031841	3.779464
449.7548	-0.738669	-9.236955	6.162169	2.483096	15.60635	-17.63143	-4.677814	-8.484719	-23.20823	7.673814
450.0912	-2.895724	-10.12017	22.99845	1.988527	20.54178	-6.525561	-0.1148451	6.700217	-29.30433	-8.802679
450.4275	2.505477	-0.4225088	12.3042	0.9220592	24.53904	5.003392	14.1344	29.29345	-13.21291	-16.33339
450.7638	1.707244	6.855141	2.068117	4.0285	2.550575	-6.580107	13.4856	23.28308	-9.646093	-16.93221
451.1001	-15.44629	8.531524	4.730772	-13.1356	0.8807757	5.415083	-0.3595383	28.20468	-3.977215	-14.41501
451.4364	-15.40131	-4.878707	6.818722	3.15204	-2.169873	9.456663	-10.48214	12.31636	-10.80845	-6.575921
451.7727	-2.794305	-11.31089	8.497663	17.49915	15.68245	16.93168	-2.293088	7.663688	-15.74149	1.242048
452.109	10.04507	-15.63829	4.066419	24.71799	11.38908	-6.807028	2.321831	10.19582	-22.72285	-6.246164
452.4453	6.344646	-9.030862	3.155368	13.15931	15.31836	7.532261	9.715214	10.74465	-20.46589	-11.94014
452.7816	5.973532	-18.35158	-7.71241	3.473119	2.535642	6.47955	11.61036	1.59043	-14.21369	-12.10172
453.1178	3.782321	-6.53093	-3.151311	-4.515727	3.394096	21.31059	-5.181909	6.384406	-17.25355	-12.36932
453.4541	-6.991502	-6.574419	12.10639	-8.24971	-6.14026	7.037338	-18.97324	19.25875	-30.20496	-9.820717
453.7903	-1.063449	-10.43517	20.93745	-3.68823	-11.6208	4.204964	-6.068001	28.86347	-39.21017	-3.784305
454.1266	-1.708876	-5.703955	10.00667	12.27801	-25.18516	-0.3981171	6.27775	24.01758	-28.37764	0.6828264
454.4628	1.53372	14.8307	-5.431469	23.67096	-14.98987	6.781937	-9.081589	17.7973	-15.34693	1.729366
454.799	-5.412412	12.46915	-0.1077826	10.15875	-5.487497	12.02432	-24.39348	10.83531	-8.056553	5.272042
455.1352	6.993749	8.37222	5.902187	7.259135	-6.127415	6.865365	-8.161506	4.580578	-13.44874	6.556027
455.4714	3.258174	-2.452895	14.47814	15.70149	-3.337292	2.885518	2.142492	-0.2118737	-10.48628	-3.154743
455.8076	3.161136	-9.716763	10.1703	36.38416	1.996892	1.874788	1.514971	10.39044	-13.18231	-14.54056
456.1437	-3.431471	-9.047357	-2.146848	32.04892	6.325659	-8.928782	-6.693923	13.21606	-16.54032	-15.09015
456.4799	-8.162186	-0.09094793	-9.168902	12.86937	-5.006731	-7.328436	-3.505265	20.25806	-13.62264	6.065472
456.816	-9.265739	-10.03893	10.38258	-8.173808	-0.05429959	-3.556944	-4.659069	15.51913	-6.715183	19.08722
457.1522	-10.97964	-1.043372	29.08928	5.002446	-3.32594	4.812376	9.788614	17.92672	-13.95232	6.079995
457.4883	-2.074044	15.87295	15.63813	17.42941	8.636252	0.16084	10.47321	13.77986	-32.54353	-4.090569
457.8244	-5.357982	12.68298	-0.5743101	16.52239	0.8006118	-0.6978149	6.939579	12.35194	-30.42583	-4.320982
458.1605	-6.484368	1.434152	1.826411	17.87193	3.376583	6.116894	-6.635302	8.46609	-15.35543	-6.702832
458.4966	-11.68388	-21.82202	24.63306	20.33822	-3.135572	35.55452	5.691329	13.80184	-7.024965	-14.9989
458.8327	-10.82214	-20.86237	12.26048	19.01756	-5.299986	37.55542	7.01379	13.50106	-8.527535	-10.29778
459.1688	-10.58578	-9.804617	6.389059	23.83824	2.565603	29.85402	5.780758	8.908387	-18.6771	-0.5998744
459.5048	-5.650236	0.2731819	-2.1519	31.1947	7.623271	10.77316	-2.48676	15.59741	-10.51537	-2.666434
459.8409	2.413815	-14.00561	12.17415	22.91364	10.41228	11.18912	-2.222811	28.93618	5.981606	5.004507
460.1769	-12.27618	-30.44419	5.247358	13.4093	1.822674	1.618344	8.036448	18.0317	1.378726	4.164104
460.5129	-14.83167	-27.75599	1.830864	4.488317	5.417813	7.30181	11.70545	0.7308478	-15.47992	4.236608
460.849	-11.31211	-19.65274	-12.41258	-5.14658	3.853391	-2.255747	4.77499	-2.054358	-25.16138	-5.420578
461.185	-1.82963	2.274163	-0.2914803	3.695369	18.52617	4.150824	2.64746	-2.610567	-13.23702	1.458663
461.521	-10.37674	-9.249669	11.0916	12.5064	14.67664	5.387184	0.09833887	-9.588324	-14.70058	7.933413
461.857	-4.18032	-5.485672	10.10832	20.34331	10.46642	15.59343	-7.174459	-12.59302	-7.344838	3.279115
462.193	-11.97035	-5.934372	0.02310775	5.297614	5.155976	9.647984	-10.61497	4.592322	-12.39108	1.113281
462.5289	-13.80553	5.626673	-1.96317	8.138962	15.14605	7.160028	0.07324268	18.98444	-10.7386	9.044909
462.8649	-17.66396	0.7382631	-3.437952	-0.3885499	0.3611113	-6.511281	16.63801	6.624744	-13.22591	22.18731
463.2008	-5.616358	1.313154	-8.570014	-1.812592	1.893645	-10.75638	25.93085	8.8267	-2.938193	37.38806
463.5368	1.715997	-3.465202	-0.8829936	-12.72346	3.016709	-11.13299	20.90013	17.68383	-0.7633454	12.84308
463.8727	6.724944	-5.653484	5.907909	-7.826493	5.898423	-7.302923	-0.6751606	19.61871	-5.984233	-0.6512687
464.2086	0.3623778	-18.67587	0.9507996	9.330307	-17.15761	-6.423735	-10.99368	10.3432	-19.26088	-24.2268
464.5446	-7.307815	-13.87268	-2.188687	23.78815	-9.456923	2.214454	-5.1421	0.7369754	-20.36577	-18.08712
464.8805	-15.54741	-14.86707	-3.647804	-0.338558	-3.799009	-7.152622	-5.428415	0.779613	-22.64746	-32.70657
465.2163	-17.21837	2.679481	8.068091	-10.24238	10.32484	0.2861124	-3.753908	-4.455431	-17.03299	-2.790471
465.5522	-9.424277	-6.146762	6.408717	3.903576	-5.065921	13.96158	-8.024711	-1.699685	-24.53666	4.161035
465.8881	3.91488	5.25894	3.653768	35.11106	-8.583264	38.71968	-14.00811	-9.077795	-22.5576	9.650921
466.2239	3.546356	-4.160703	-5.838907	8.805209	-4.202263	27.76681	-3.877493	4.257478	-23.57966	-7.518903
466.5598	0.7077331	10.98378	-2.056423	-8.121327	8.419047	18.80564	14.53207	22.17134	-26.06546	-5.369433
466.8956	-8.63862	9.045443	-10.14039	-5.822542	-1.866242	7.023726	13.66493	20.61298	-27.20376	-3.718736
467.2314	-4.096695	-0.5028961	2.002721	5.682904	2.913113	4.015609	-4.823697	4.07321	-22.70313	-0.1265207
467.5673	-12.5591	-9.983076	7.58167	5.592011	-1.215532	-10.56714	-5.66281	5.211343	-25.9575	-0.470382
467.9031	13.38239	-7.320913	10.66482	2.152158	-5.895413	-13.60752	3.392018	26.72195	-35.23739	-0.8964286
468.2389	14.69425	-1.562363	0.823099	15.99519	-5.499272	-4.772677	-5.213428	25.90012	-31.83851	10.94343
468.5746	6.988534	-2.25027	7.342132	1.746839	-2.796078	10.10342	-10.05564	6.961471	-25.68256	12.87196
468.9104	-15.03677	1.635063	5.361931	-0.3003878	-13.72816	8.193662	-8.127291	8.486861	-28.57114	6.041783
469.2462	-2.238345	-6.984046	4.878094	-0.6954599	-21.54401	6.352584	2.407064	20.75252	-26.976	-5.007045
469.582	6.083487	-16.58228	26.37603	17.00731	-3.786686	10.22007	5.12956	15.48882	-18.65271	-9.670982
469.9177	-0.07243463	-9.748855	27.6362	25.77608	-2.827038	17.92284	4.913918	6.039873	-11.61743	2.776744
470.2534	-11.33368	12.24277	7.87758	17.02907	-1.676366	6.227967	5.343193	4.484867	-6.156341	-8.868164
470.5891	-12.12834	18.33979	-10.72718	1.704074	0.296577	9.970759	2.762129	-2.324452	-17.19054	-8.865499
470.9249	-4.178596	8.292758	-7.683339	-11.11406	-6.195045	13.92441	-1.363115	-3.59097	-12.03883	-15.78161
471.2606	0.4855469	-9.995921	5.694918	3.986531	-7.204311	11.03536	-4.30552	3.248957	1.000277	3.394644
471.5963	-4.758889	-13.72531	2.964816	15.932	-2.096766	6.644705	6.416557	-0.2241428	5.299376	-2.925893
471.9319	-5.000393	-10.13509	24.34818	24.50814	14.45637	14.16313	7.316388	8.196521	-10.0308	3.375991
472.2676	0.3337737	-5.636698	13.88659	20.36175	-5.72217	18.07822	-5.296884	22.3031	-32.65498	-7.882171
472.6033	1.098587	-15.35069	12.4919	14.89703	-12.76144	8.23208	-12.28694	18.74543	-31.34431	5.456306
472.9389	-10.95738	-16.74294	-3.25932	3.838988	-9.368601	9.559422	-12.34651	6.153811	-21.43966	-2.944756
473.2746	-5.634284	-2.656784	1.785608	-5.496181	6.570292	3.01065	-19.54272	16.36	1.145618	1.82567
473.6102	0.9631991	11.48696	2.64494	-4.973508	-6.257043	-7.365953	-21.88705	16.82033	-1.150579	-5.658274
473.9458	-8.663353	4.213751	-0.6685439	-2.09427	-1.860841	-13.08523	-14.67809	14.57984	-2.841941	4.043499
474.2814	-32.81157	-14.7107	8.506265	-1.082909	-4.757923	10.63519	-9.395444	13.80343	-7.942957	-13.15532
474.617	-19.80288	-14.57829	7.515026	-3.513756	-0.1459505	23.52567	-7.709741	10.07068	-15.38526	-19.52972
474.9526	-5.604753	2.978592	-6.735166	15.6392	-10.05287	6.196692	13.70568	-0.8391524	-21.47843	-18.16586
475.2882	-8.571939	9.655814	-17.75856	13.15816	5.169483	-23.85243	13.25416	9.367248	-23.81753	0.1369839
475.6237	-4.339873	-3.078265	-10.96632	24.40396	9.876561	-10.86284	11.47717	5.552013	-23.42387	0.3827704
475.9593	4.034703	-10.24521	3.745407	5.263767	14.98551	20.93518	0.9201717	-4.321112	-22.08631	-9.644517
476.2949	19.0566	0.5849959	-3.42358	-4.687057	-8.841509	26.17381	8.364177	-9.191472	-21.61992	-11.01565
476.6304	2.462962	5.486814	11.06102	-12.38823	-13.24382	20.24651	1.660729	6.417191	-22.7616	-7.908635
476.9659	3.920845	8.848915	4.290589	1.374074	-2.295604	6.820079	7.991488	3.476658	-22.97188	-12.56321
477.3014	-0.8158345	2.365608	3.887576	5.376982	7.383844	7.455379	10.25616	3.721548	-10.45352	-11.47165
477.6369	8.704854	-4.226729	5.803649	7.832743	7.056053	1.485156	8.410215	-4.697434	-9.288621	1.603822
477.9724	-4.481158	-8.592944	26.90097	19.28725	0.8605269	6.863874	-7.45788	5.900911	-13.94512	-1.464886
478.3079	-12.80013	-20.52725	11.32464	12.50731	-7.532959	9.314991	-11.60888	11.62687	-24.27011	-4.504185
478.6434	-7.787675	-16.95795	2.789525	17.09899	-21.86512	24.34987	-5.150036	12.51338	-19.37126	-5.586216
478.9789	-12.30675	-16.43817	0.7630846	9.776919	-11.574	19.34441	-1.353886	10.22727	-24.57578	-10.4725
479.3143	-12.96002	-3.098415	-3.904573	10.09003	-11.47524	11.59819	5.215754	7.054388	-13.08614	-5.377232
479.6497	-10.75592	-4.137781	-17.65277	5.281213	-9.040395	9.837132	13.58286	4.824575	-23.06689	9.434989
479.9852	4.868735	11.80223	-8.916261	9.811282	-9.151716	12.35725	12.20379	5.5472	-29.05949	23.36635
480.3206	-8.232553	12.88102	19.63488	-11.36622	-6.251917	4.718771	-6.424623	7.454797	-30.20647	4.005218
480.656	-7.744451	5.891388	19.61391	-6.919535	-22.85079	13.57276	-4.406927	9.736604	-7.867002	11.54825
480.9914	5.822138	4.380068	12.0003	5.742283	-7.769239	18.55552	-10.96235	11.23739	-4.039619	11.98627
481.3268	12.25109	-2.672127	5.717941	4.145038	8.19501	14.85026	-12.58068	12.34354	-5.243289	15.2815
481.6622	5.913129	-16.21654	23.73007	-2.171366	10.5588	9.594332	-17.75496	6.937009	-3.741839	-1.753376
481.9975	-1.9646	-20.44583	21.78592	3.332386	5.565493	36.61633	-3.172639	-5.139397	3.982187	-7.860227
482.3329	-6.373545	14.21885	10.4482	10.36145	16.01344	37.77805	5.165669	-2.818358	8.046496	-14.07811
482.6682	-24.43256	24.73672	-5.939712	-6.405788	23.31864	27.36573	-4.384452	10.22442	-2.12193	-6.907826
483.0036	-17.44154	24.78463	5.534815	1.130799	4.238353	3.479685	-1.306313	19.44398	-10.80958	3.843192
483.3389	-9.613623	10.53305	16.55783	15.77874	-8.214892	-5.49607	7.149311	27.4289	-11.23314	7.135379
483.6742	7.282387	8.96307	23.50084	17.73071	-11.68734	7.140369	28.50313	24.63111	5.928607	-4.602958
484.0095	5.537913	0.6678144	13.12999	5.520225	9.155228	32.3168	8.726213	18.84616	-4.474632	-6.450628
484.3448	-5.642901	-9.281646	1.447158	-1.155379	2.15834	39.24487	0.5073643	-0.2247474	-11.99318	-2.772475
484.6801	-12.56092	-7.534706	8.036072	12.07936	7.405363	29.66654	-0.8132312	-0.6691371	-9.595765	15.40353
485.0154	-3.779125	-13.26343	11.40085	9.544967	-7.309664	26.11269	6.480672	8.302153	-2.316496	15.88306
485.3506	0.5862753	-9.534264	9.959229	14.34483	6.240376	25.38622	6.607401	16.0468	-12.74987	5.8399
485.6859	-3.86074	-18.41994	-6.28207	12.97943	-12.82941	22.51274	6.117672	15.76952	-21.07461	-5.891699
486.0211	4.645565	-3.291219	6.242169	19.70461	7.522072	18.83724	0.8364031	14.17764	-16.88595	-3.312291
486.3564	14.63918	-5.935152	13.35273	4.010355	3.160315	11.23186	-11.51081	3.865336	-14.09137	1.840695
486.6916	4.904308	-22.6371	13.66655	15.92561	17.53889	22.26336	4.183441	14.47477	-19.7598	-6.464732
487.0268	-5.19431	-44.93705	1.568833	18.26674	0.5865635	26.5457	15.70345	11.51594	-28.74383	-16.17917
487.362	2.559402	-34.06619	5.187541	14.56428	5.011997	17.45757	11.72523	15.57426	-30.26838	-8.91995
487.6972	-2.953743	-25.16222	-1.409938	-3.617989	-5.028952	10.50365	-2.639766	1.457612	-16.66824	-11.384
488.0323	-4.853886	-11.55632	-7.117545	6.640978	-14.64218	11.97801	5.642468	11.90777	-0.922774	-2.512555
488.3675	-5.168917	-10.49757	-1.402061	-3.033951	-13.36222	-3.947368	3.961274	6.737942	-10.85256	-4.294029
488.7027	10.37121	-7.056013	15.51037	-11.3291	-2.944627	-7.246832	6.448771	-5.451938	-21.99588	2.146234
489.0378	-4.680637	-18.43469	10.73435	-11.32912	5.685449	-12.48923	9.291921	-3.185339	-23.63508	-3.11589
489.373	-16.10876	-21.4901	13.28837	11.445	0.47924	-4.115213	19.67439	9.86902	-9.019071	2.360575
489.7081	-18.2944	-22.96209	17.4598	14.54325	-6.94602	0.08228577	11.25404	11.19498	-15.7756	-3.762361
490.0432	-10.21949	-21.43935	18.69637	13.55454	-7.93975	21.09243	3.407961	-2.350178	-20.17701	2.462738
